class,count,label
miR-1273,4,1425
miR-1278,4,1426
miR-1284,4,1427
miR-1292,4,1428
miR-1295,4,1429
miR-1297,4,1430
miR-1299,4,1431
miR-1314,4,1432
miR-1322,4,1433
miR-1323,4,1434
miR-1327,4,1435
miR-1354,4,1436
miR-1380,4,1437
miR-1405,4,1438
miR-1409,4,1439
miR-1418,4,1440
miR-1430,4,1441
miR-1434,4,1442
miR-1435,4,1443
miR-1441,4,1444
miR-1444,4,1445
miR-1448,4,1446
miR-1474,4,1447
miR-1508,4,1448
miR-1523,4,1449
miR-1535,4,1450
miR-1537,4,1451
miR-1540,4,1452
miR-1542,4,1453
miR-1547,4,1454
miR-1550,4,1455
miR-1552,4,1456
miR-1559,4,1457
miR-1584,4,1458
miR-1587,4,1459
miR-1597,4,1460
miR-1603,4,1461
miR-1655,4,1462
miR-1668,4,1463
miR-1684,4,1464
miR-1744,4,1465
miR-1777,4,1466
miR-1781,4,1467
miR-1817,4,1468
miR-1847,4,1469
miR-1848,4,1470
miR-1849,4,1471
miR-1850,4,1472
miR-1857,4,1473
miR-1865,4,1474
miR-1873,4,1475
miR-1879,4,1476
miR-1887,4,1477
miR-1889,4,1478
miR-1897,4,1479
miR-1909,4,1480
miR-1910,4,1481
miR-1914,4,1482
miR-1949,4,1483
miR-1984,4,1484
miR-2002,4,1485
miR-2003,4,1486
miR-2010,4,1487
miR-2017,4,1488
miR-2018,4,1489
miR-2021,4,1490
miR-2027,4,1491
miR-2028,4,1492
miR-2032,4,1493
miR-2034,4,1494
miR-2043,4,1495
miR-2057,4,1496
miR-2068,4,1497
miR-2070,4,1498
miR-2072,4,1499
miR-2087,4,1500
miR-2088,4,1501
miR-2106,4,1502
miR-2112,4,1503
miR-2120,4,1504
miR-2131,4,1505
miR-2154,4,1506
miR-2159,4,1507
miR-2160,4,1508
miR-2199,4,1509
miR-2225,4,1510
miR-2229,4,1511
miR-2230,4,1512
miR-2231,4,1513
miR-2232,4,1514
miR-2240,4,1515
miR-2241,4,1516
miR-2251,4,1517
miR-2325,4,1518
miR-2331,4,1519
miR-2450,4,1520
miR-2494,4,1521
miR-2522,4,1522
miR-2525,4,1523
miR-2535,4,1524
miR-2565,4,1525
miR-2597,4,1526
miR-2606,4,1527
miR-2670,4,1528
miR-2709,4,1529
miR-2722,4,1530
miR-2755,4,1531
miR-2774,4,1532
miR-2843,4,1533
miR-2861,4,1534
miR-2876,4,1535
miR-2941,4,1536
miR-3015,4,1537
miR-3062,4,1538
miR-3067,4,1539
miR-3068,4,1540
miR-3072,4,1541
miR-3075,4,1542
miR-3099,4,1543
miR-3117,4,1544
miR-3127,4,1545
miR-3129,4,1546
miR-3130,4,1547
miR-3135,4,1548
miR-3140,4,1549
miR-3152,4,1550
miR-3155,4,1551
miR-3167,4,1552
miR-3180,4,1553
miR-3192,4,1554
miR-3204,4,1555
miR-3387,4,1556
miR-3389,4,1557
miR-3398,4,1558
miR-3400,4,1559
miR-3404,4,1560
miR-3436,4,1561
miR-3442,4,1562
miR-3449,4,1563
miR-3483,4,1564
miR-3484,4,1565
miR-3488,4,1566
miR-3492,4,1567
miR-3594,4,1568
miR-3596,4,1569
miR-3620,4,1570
miR-3622,4,1571
miR-3631,4,1572
miR-3633,4,1573
miR-3660,4,1574
miR-3770,4,1575
miR-3785,4,1576
miR-3791,4,1577
miR-3804,4,1578
miR-3805,4,1579
miR-3931,4,1580
miR-3938,4,1581
miR-3940,4,1582
miR-3959,4,1583
miR-4011,4,1584
miR-4013,4,1585
miR-4018,4,1586
miR-4077,4,1587
miR-4099,4,1588
miR-4227,4,1589
miR-4228,4,1590
miR-4364,4,1591
miR-4371,4,1592
miR-4380,4,1593
miR-4393,4,1594
miR-4401,4,1595
miR-4413,4,1596
miR-4433,4,1597
miR-4446,4,1598
miR-4529,4,1599
miR-4536,4,1600
miR-4646,4,1601
miR-4659,4,1602
miR-4703,4,1603
miR-4766,4,1604
miR-4816,4,1605
miR-4856,4,1606
miR-4864,4,1607
miR-4875,4,1608
miR-4891,4,1609
miR-4996,4,1610
miR-5054,4,1611
miR-5067,4,1612
miR-5132,4,1613
miR-5152,4,1614
miR-5169,4,1615
miR-5205,4,1616
miR-5232,4,1617
miR-5284,4,1618
miR-5304,4,1619
miR-5356,4,1620
miR-5361,4,1621
miR-5366,4,1622
miR-5387,4,1623
miR-5554,4,1624
miR-5699,4,1625
miR-5718,4,1626
miR-5728,4,1627
miR-5729,4,1628
miR-5736,4,1629
miR-5780,4,1630
miR-5884,4,1631
miR-5898,4,1632
miR-5904,4,1633
miR-5911,4,1634
miR-5915,4,1635
miR-5946,4,1636
miR-5960,4,1637
miR-6000,4,1638
miR-6012,4,1639
miR-6020,4,1640
miR-6023,4,1641
miR-6026,4,1642
miR-6037,4,1643
miR-6038,4,1644
miR-6119,4,1645
miR-6291,4,1646
miR-6302,4,1647
miR-6505,4,1648
miR-6511,4,1649
miR-6780,4,1650
miR-6790,4,1651
miR-6827,4,1652
miR-6973,4,1653
miR-7036,4,1654
miR-7140,4,1655
miR-7177,4,1656
miR-7284,4,1657
miR-7286,4,1658
miR-7312,4,1659
miR-7323,4,1660
miR-7345,4,1661
miR-7356,4,1662
miR-7370,4,1663
miR-7422,4,1664
miR-7583,4,1665
miR-7873,4,1666
miR-7907,4,1667
miR-7910,4,1668
miR-7966,4,1669
miR-8196,4,1670
miR-8215,4,1671
miR-8218,4,1672
miR-8229,4,1673
miR-8245,4,1674
miR-8252,4,1675
miR-8286,4,1676
miR-8304,4,1677
miR-8317,4,1678
miR-8356,4,1679
miR-8366,4,1680
miR-8379,4,1681
miR-8510,4,1682
miR-9209,4,1683
miR-9394,4,1684
miR-9538,4,1685
miR-9541,4,1686
miR-9681,4,1687
miR-9682,4,1688
miR-9683,4,1689
miR-9696,4,1690
miR-9700,4,1691
miR-9701,4,1692
miR-9706,4,1693
miR-9993,4,1694
miR-10011,4,1695
miR-10020,4,1696
miR-10028,4,1697
miR-10037,4,1698
miR-10042,4,1699
miR-10052,4,1700
miR-10057,4,1701
miR-10058,4,1702
miR-10062,4,1703
miR-10064,4,1704
miR-10066,4,1705
miR-10074,4,1706
miR-10079,4,1707
miR-10081,4,1708
miR-10084,4,1709
miR-10088,4,1710
miR-10097,4,1711
miR-10102,4,1712
miR-10125,4,1713
miR-10136,4,1714
miR-10138,4,1715
miR-10140,4,1716
miR-10150,4,1717
miR-10163,4,1718
miR-10165,4,1719
miR-10166,4,1720
miR-10167,4,1721
miR-10168,4,1722
miR-10169,4,1723
miR-10170,4,1724
miR-10171,4,1725
miR-10173,4,1726
miR-10176,4,1727
miR-10179,4,1728
miR-10180,4,1729
miR-10181,4,1730
miR-10183,4,1731
miR-10184,4,1732
miR-10185,4,1733
miR-10187,4,1734
miR-10188,4,1735
miR-10190,4,1736
miR-10195,4,1737
miR-10198,4,1738
miR-10226,4,1739
miR-10230,4,1740
miR-10231,4,1741
miR-10233,4,1742
miR-10234,4,1743
miR-10238,4,1744
miR-10242,4,1745
miR-10244,4,1746
miR-10258,4,1747
miR-10263,4,1748
miR-10268,4,1749
miR-10269,4,1750
miR-10270,4,1751
miR-10271,4,1752
miR-10272,4,1753
miR-10273,4,1754
miR-10276,4,1755
miR-10281,4,1756
miR-10288,4,1757
miR-10290,4,1758
miR-10291,4,1759
miR-10292,4,1760
miR-10295,4,1761
miR-10296,4,1762
miR-10297,4,1763
miR-10300,4,1764
miR-10301,4,1765
miR-10302,4,1766
miR-10304,4,1767
miR-10305,4,1768
miR-10306,4,1769
miR-10307,4,1770
miR-10308,4,1771
miR-10309,4,1772
miR-10310,4,1773
miR-10312,4,1774
miR-10313,4,1775
miR-10317,4,1776
miR-10318,4,1777
miR-10320,4,1778
miR-10321,4,1779
miR-10322,4,1780
miR-10323,4,1781
miR-10324,4,1782
miR-10325,4,1783
miR-10326,4,1784
miR-10328,4,1785
miR-10329,4,1786
miR-10331,4,1787
miR-10332,4,1788
miR-10333,4,1789
miR-10334,4,1790
miR-10336,4,1791
miR-10339,4,1792
miR-10340,4,1793
miR-10341,4,1794
miR-10346,4,1795
miR-10348,4,1796
miR-10349,4,1797
miR-10352,4,1798
miR-10354,4,1799
miR-10355,4,1800
miR-10359,4,1801
miR-10368,4,1802
miR-10371,4,1803
miR-10374,4,1804
miR-10378,4,1805
miR-10379,4,1806
miR-10384,4,1807
miR-10386,4,1808
miR-10387,4,1809
miR-10388,4,1810
miR-10395,4,1811
miR-10397,4,1812
miR-10398,4,1813
miR-10400,4,1814
miR-10402,4,1815
miR-10403,4,1816
miR-10410,4,1817
miR-10412,4,1818
miR-10413,4,1819
miR-10416,4,1820
miR-10419,4,1821
miR-10427,4,1822
miR-10438,4,1823
miR-10439,4,1824
miR-10441,4,1825
miR-10446,4,1826
miR-10457,4,1827
miR-10458,4,1828
miR-10460,4,1829
miR-10461,4,1830
miR-10463,4,1831
miR-10466,4,1832
miR-10470,4,1833
miR-10472,4,1834
miR-10473,4,1835
miR-10477,4,1836
miR-10480,4,1837
miR-10481,4,1838
miR-10482,4,1839
miR-10484,4,1840
miR-10485,4,1841
miR-10486,4,1842
miR-10489,4,1843
miR-10490,4,1844
miR-10493,4,1845
miR-10494,4,1846
miR-10497,4,1847
miR-10501,4,1848
miR-10503,4,1849
miR-10510,4,1850
miR-10511,4,1851
miR-10512,4,1852
miR-10513,4,1853
miR-10514,4,1854
miR-10519,4,1855
miR-10522,4,1856
miR-10524,4,1857
miR-10525,4,1858
miR-10529,4,1859
miR-10535,4,1860
miR-10537,4,1861
miR-10543,4,1862
miR-10549,4,1863
miR-10550,4,1864
miR-10552,4,1865
miR-10553,4,1866
miR-10557,4,1867
miR-10563,4,1868
miR-10565,4,1869
miR-10568,4,1870
miR-10570,4,1871
miR-10571,4,1872
miR-10572,4,1873
miR-10574,4,1874
miR-10575,4,1875
miR-10576,4,1876
miR-10578,4,1877
miR-10580,4,1878
miR-10590,4,1879
miR-10591,4,1880
miR-10592,4,1881
miR-10593,4,1882
miR-10596,4,1883
miR-10598,4,1884
miR-10600,4,1885
miR-10602,4,1886
miR-10603,4,1887
miR-10604,4,1888
miR-10605,4,1889
miR-10606,4,1890
miR-10607,4,1891
miR-10609,4,1892
miR-10610,4,1893
miR-10614,4,1894
miR-10615,4,1895
miR-10618,4,1896
miR-10619,4,1897
miR-10625,4,1898
miR-10626,4,1899
miR-10627,4,1900
miR-10629,4,1901
miR-10630,4,1902
miR-10633,4,1903
miR-10637,4,1904
miR-10638,4,1905
miR-10640,4,1906
miR-10641,4,1907
miR-10642,4,1908
miR-10643,4,1909
miR-10644,4,1910
miR-10645,4,1911
miR-10648,4,1912
miR-10649,4,1913
miR-10650,4,1914
miR-10651,4,1915
miR-10652,4,1916
miR-10653,4,1917
miR-10654,4,1918
miR-10655,4,1919
miR-10656,4,1920
miR-10661,4,1921
miR-10664,4,1922
miR-10668,4,1923
miR-10669,4,1924
miR-10671,4,1925
miR-10677,4,1926
miR-10680,4,1927
miR-10681,4,1928
miR-10682,4,1929
miR-10683,4,1930
miR-10684,4,1931
miR-10685,4,1932
miR-10686,4,1933
miR-10687,4,1934
miR-10688,4,1935
miR-10689,4,1936
miR-10690,4,1937
miR-10691,4,1938
miR-10692,4,1939
miR-10694,4,1940
miR-10696,4,1941
miR-10698,4,1942
miR-10699,4,1943
miR-10700,4,1944
miR-10702,4,1945
miR-10705,4,1946
miR-10708,4,1947
miR-10709,4,1948
miR-10713,4,1949
miR-10714,4,1950
miR-10715,4,1951
miR-10718,4,1952
miR-10720,4,1953
miR-10721,4,1954
miR-10723,4,1955
miR-10724,4,1956
miR-10726,4,1957
miR-10734,4,1958
miR-10735,4,1959
miR-10736,4,1960
miR-10739,4,1961
miR-10741,4,1962
miR-10742,4,1963
miR-10743,4,1964
miR-10745,4,1965
miR-10747,4,1966
miR-10748,4,1967
miR-10750,4,1968
miR-10753,4,1969
miR-10755,4,1970
miR-10756,4,1971
miR-10757,4,1972
miR-10758,4,1973
miR-10761,4,1974
miR-10762,4,1975
miR-10763,4,1976
miR-10764,4,1977
miR-10765,4,1978
miR-10766,4,1979
miR-10767,4,1980
miR-10768,4,1981
miR-10770,4,1982
miR-10774,4,1983
miR-10776,4,1984
miR-10778,4,1985
miR-10780,4,1986
miR-10781,4,1987
miR-10783,4,1988
miR-10787,4,1989
miR-10790,4,1990
miR-10792,4,1991
miR-10793,4,1992
miR-10794,4,1993
miR-10795,4,1994
miR-10797,4,1995
miR-10798,4,1996
miR-10803,4,1997
miR-10820,4,1998
miR-10821,4,1999
miR-10822,4,2000
miR-10824,4,2001
miR-10831,4,2002
miR-10832,4,2003
miR-10833,4,2004
miR-10834,4,2005
miR-10836,4,2006
miR-10838,4,2007
miR-10839,4,2008
miR-10843,4,2009
miR-10844,4,2010
miR-10846,4,2011
miR-10847,4,2012
miR-10848,4,2013
miR-10849,4,2014
miR-10850,4,2015
miR-10851,4,2016
miR-10853,4,2017
miR-10855,4,2018
miR-10856,4,2019
miR-10857,4,2020
miR-10860,4,2021
miR-10861,4,2022
miR-10862,4,2023
miR-10863,4,2024
miR-10864,4,2025
miR-10865,4,2026
miR-10867,4,2027
miR-10868,4,2028
miR-10870,4,2029
miR-10871,4,2030
miR-10872,4,2031
miR-10874,4,2032
miR-10888,4,2033
miR-10890,4,2034
miR-10891,4,2035
miR-10892,4,2036
miR-10894,4,2037
miR-10895,4,2038
miR-10897,4,2039
miR-10899,4,2040
miR-10900,4,2041
miR-10903,4,2042
miR-10906,4,2043
miR-10909,4,2044
miR-10912,4,2045
miR-10914,4,2046
miR-10915,4,2047
miR-10916,4,2048
miR-10917,4,2049
miR-10919,4,2050
miR-10921,4,2051
miR-10923,4,2052
miR-10924,4,2053
miR-10926,4,2054
miR-10927,4,2055
miR-10928,4,2056
miR-10929,4,2057
miR-10932,4,2058
miR-10933,4,2059
miR-10940,4,2060
miR-10941,4,2061
miR-10947,4,2062
miR-10951,4,2063
miR-10957,4,2064
miR-10960,4,2065
miR-10968,4,2066
miR-10971,4,2067
miR-10974,4,2068
miR-10975,4,2069
miR-10976,4,2070
miR-10977,4,2071
miR-11051,4,2072
miR-11052,4,2073
miR-11053,4,2074
miR-11054,4,2075
miR-11057,4,2076
miR-11058,4,2077
miR-11059,4,2078
miR-11060,4,2079
miR-11066,4,2080
miR-11083,4,2081
miR-11085,4,2082
miR-11086,4,2083
miR-11089,4,2084
miR-11096,4,2085
miR-11101,4,2086
miR-11103,4,2087
miR-11107,4,2088
miR-11115,4,2089
miR-11123,4,2090
miR-11125,4,2091
miR-11131,4,2092
miR-11133,4,2093
miR-11138,4,2094
miR-11143,4,2095
miR-11145,4,2096
miR-11148,4,2097
miR-11176,4,2098
miR-11182,4,2099
miR-11183,4,2100
miR-11186,4,2101
miR-11187,4,2102
miR-11188,4,2103
miR-11189,4,2104
miR-11194,4,2105
miR-11195,4,2106
miR-11199,4,2107
miR-11200,4,2108
miR-11203,4,2109
miR-11205,4,2110
miR-11210,4,2111
miR-11220,4,2112
miR-11221,4,2113
miR-11223,4,2114
miR-11236,4,2115
miR-11252,4,2116
miR-11259,4,2117
miR-11260,4,2118
miR-11267,4,2119
miR-11272,4,2120
miR-11301,4,2121
miR-11487,4,2122
miR-11523,4,2123
miR-11534,4,2124
miR-11545,4,2125
miR-11546,4,2126
miR-11588,4,2127
miR-11589,4,2128
miR-11590,4,2129
miR-11614,4,2130
miR-11615,4,2131
miR-11623,4,2132
miR-11628,4,2133
miR-11632,4,2134
miR-11646,4,2135
miR-11651,4,2136
miR-11653,4,2137
miR-11657,4,2138
miR-11658,4,2139
miR-11659,4,2140
miR-11660,4,2141
miR-11661,4,2142
miR-11662,4,2143
miR-11663,4,2144
miR-11665,4,2145
miR-11894,4,2146
miR-11903,4,2147
miR-11931,4,2148
miR-11936,4,2149
miR-11937,4,2150
miR-11939,4,2151
miR-11940,4,2152
miR-11941,4,2153
miR-11943,4,2154
miR-11944,4,2155
miR-11946,4,2156
miR-11950,4,2157
miR-11952,4,2158
miR-11953,4,2159
miR-11964,4,2160
miR-11965,4,2161
miR-11967,4,2162
miR-11986,4,2163
miR-12002,4,2164
miR-12068,4,2165
miR-12078,4,2166
miR-12080,4,2167
miR-12081,4,2168
miR-12085,4,2169
miR-12090,4,2170
miR-12092,4,2171
miR-12093,4,2172
miR-12096,4,2173
miR-12097,4,2174
miR-12099,4,2175
miR-12100,4,2176
miR-12101,4,2177
miR-12102,4,2178
miR-12106,4,2179
miR-12308,4,2180
miR-62,3,2181
miR-102,3,2182
miR-104,3,2183
miR-111,3,2184
miR-112,3,2185
miR-115,3,2186
miR-116,3,2187
miR-119,3,2188
miR-120,3,2189
miR-229,3,2190
miR-243,3,2191
miR-245,3,2192
miR-251,3,2193
miR-256,3,2194
miR-265,3,2195
miR-271,3,2196
miR-272,3,2197
miR-288,3,2198
miR-327,3,2199
miR-336,3,2200
miR-341,3,2201
miR-343,3,2202
miR-352,3,2203
miR-354,3,2204
miR-400,3,2205
miR-415,3,2206
miR-416,3,2207
miR-417,3,2208
miR-420,3,2209
miR-426,3,2210
miR-453,3,2211
miR-468,3,2212
miR-473,3,2213
miR-480,3,2214
miR-515,3,2215
miR-534,3,2216
miR-554,3,2217
miR-555,3,2218
miR-559,3,2219
miR-562,3,2220
miR-564,3,2221
miR-569,3,2222
miR-583,3,2223
miR-585,3,2224
miR-587,3,2225
miR-593,3,2226
miR-600,3,2227
miR-601,3,2228
miR-603,3,2229
miR-606,3,2230
miR-607,3,2231
miR-613,3,2232
miR-621,3,2233
miR-622,3,2234
miR-634,3,2235
miR-636,3,2236
miR-637,3,2237
miR-639,3,2238
miR-641,3,2239
miR-643,3,2240
miR-644,3,2241
miR-646,3,2242
miR-647,3,2243
miR-648,3,2244
miR-657,3,2245
miR-659,3,2246
miR-678,3,2247
miR-684,3,2248
miR-687,3,2249
miR-693,3,2250
miR-700,3,2251
miR-701,3,2252
miR-705,3,2253
miR-709,3,2254
miR-710,3,2255
miR-712,3,2256
miR-724,3,2257
miR-735,3,2258
miR-738,3,2259
miR-746,3,2260
miR-747,3,2261
miR-748,3,2262
miR-752,3,2263
miR-756,3,2264
miR-761,3,2265
miR-763,3,2266
miR-765,3,2267
miR-766,3,2268
miR-775,3,2269
miR-781,3,2270
miR-794,3,2271
miR-795,3,2272
miR-797,3,2273
miR-800,3,2274
miR-806,3,2275
miR-814,3,2276
miR-824,3,2277
miR-826,3,2278
miR-830,3,2279
miR-832,3,2280
miR-834,3,2281
miR-854,3,2282
miR-863,3,2283
miR-864,3,2284
miR-893,3,2285
miR-896,3,2286
miR-898,3,2287
miR-900,3,2288
miR-905,3,2289
miR-912,3,2290
miR-914,3,2291
miR-917,3,2292
miR-921,3,2293
miR-924,3,2294
miR-935,3,2295
miR-938,3,2296
miR-940,3,2297
miR-943,3,2298
miR-947,3,2299
miR-951,3,2300
miR-952,3,2301
miR-954,3,2302
miR-957,3,2303
miR-979,3,2304
miR-984,3,2305
miR-990,3,2306
miR-997,3,2307
miR-1004,3,2308
miR-1005,3,2309
miR-1008,3,2310
miR-1010,3,2311
miR-1011,3,2312
miR-1013,3,2313
miR-1014,3,2314
miR-1016,3,2315
miR-1017,3,2316
miR-1019,3,2317
miR-1020,3,2318
miR-1022,3,2319
miR-1029,3,2320
miR-1033,3,2321
miR-1034,3,2322
miR-1036,3,2323
miR-1044,3,2324
miR-1046,3,2325
miR-1047,3,2326
miR-1048,3,2327
miR-1049,3,2328
miR-1051,3,2329
miR-1061,3,2330
miR-1064,3,2331
miR-1065,3,2332
miR-1069,3,2333
miR-1071,3,2334
miR-1073,3,2335
miR-1074,3,2336
miR-1075,3,2337
miR-1077,3,2338
miR-1079,3,2339
miR-1082,3,2340
miR-1085,3,2341
miR-1091,3,2342
miR-1101,3,2343
miR-1102,3,2344
miR-1103,3,2345
miR-1111,3,2346
miR-1112,3,2347
miR-1119,3,2348
miR-1123,3,2349
miR-1126,3,2350
miR-1131,3,2351
miR-1134,3,2352
miR-1135,3,2353
miR-1139,3,2354
miR-1143,3,2355
miR-1145,3,2356
miR-1148,3,2357
miR-1149,3,2358
miR-1157,3,2359
miR-1158,3,2360
miR-1162,3,2361
miR-1163,3,2362
miR-1165,3,2363
miR-1166,3,2364
miR-1169,3,2365
miR-1170,3,2366
miR-1178,3,2367
miR-1179,3,2368
miR-1181,3,2369
miR-1183,3,2370
miR-1198,3,2371
miR-1203,3,2372
miR-1204,3,2373
miR-1206,3,2374
miR-1211,3,2375
miR-1217,3,2376
miR-1219,3,2377
miR-1220,3,2378
miR-1221,3,2379
miR-1226,3,2380
miR-1229,3,2381
miR-1244,3,2382
miR-1246,3,2383
miR-1256,3,2384
miR-1265,3,2385
miR-1267,3,2386
miR-1269,3,2387
miR-1270,3,2388
miR-1283,3,2389
miR-1288,3,2390
miR-1289,3,2391
miR-1290,3,2392
miR-1293,3,2393
miR-1294,3,2394
miR-1303,3,2395
miR-1305,3,2396
miR-1312,3,2397
miR-1313,3,2398
miR-1320,3,2399
miR-1324,3,2400
miR-1332,3,2401
miR-1339,3,2402
miR-1340,3,2403
miR-1351,3,2404
miR-1355,3,2405
miR-1361,3,2406
miR-1362,3,2407
miR-1363,3,2408
miR-1365,3,2409
miR-1367,3,2410
miR-1374,3,2411
miR-1375,3,2412
miR-1378,3,2413
miR-1381,3,2414
miR-1386,3,2415
miR-1389,3,2416
miR-1390,3,2417
miR-1391,3,2418
miR-1392,3,2419
miR-1395,3,2420
miR-1396,3,2421
miR-1398,3,2422
miR-1400,3,2423
miR-1401,3,2424
miR-1404,3,2425
miR-1406,3,2426
miR-1413,3,2427
miR-1414,3,2428
miR-1417,3,2429
miR-1424,3,2430
miR-1447,3,2431
miR-1449,3,2432
miR-1450,3,2433
miR-1456,3,2434
miR-1460,3,2435
miR-1462,3,2436
miR-1469,3,2437
miR-1470,3,2438
miR-1471,3,2439
miR-1476,3,2440
miR-1483,3,2441
miR-1490,3,2442
miR-1512,3,2443
miR-1513,3,2444
miR-1524,3,2445
miR-1526,3,2446
miR-1527,3,2447
miR-1538,3,2448
miR-1543,3,2449
miR-1548,3,2450
miR-1551,3,2451
miR-1553,3,2452
miR-1555,3,2453
miR-1560,3,2454
miR-1562,3,2455
miR-1564,3,2456
miR-1572,3,2457
miR-1574,3,2458
miR-1591,3,2459
miR-1595,3,2460
miR-1596,3,2461
miR-1614,3,2462
miR-1618,3,2463
miR-1619,3,2464
miR-1621,3,2465
miR-1625,3,2466
miR-1626,3,2467
miR-1627,3,2468
miR-1632,3,2469
miR-1638,3,2470
miR-1639,3,2471
miR-1648,3,2472
miR-1649,3,2473
miR-1650,3,2474
miR-1651,3,2475
miR-1658,3,2476
miR-1663,3,2477
miR-1664,3,2478
miR-1667,3,2479
miR-1676,3,2480
miR-1680,3,2481
miR-1685,3,2482
miR-1687,3,2483
miR-1689,3,2484
miR-1699,3,2485
miR-1703,3,2486
miR-1712,3,2487
miR-1715,3,2488
miR-1721,3,2489
miR-1722,3,2490
miR-1728,3,2491
miR-1730,3,2492
miR-1731,3,2493
miR-1736,3,2494
miR-1740,3,2495
miR-1747,3,2496
miR-1748,3,2497
miR-1749,3,2498
miR-1754,3,2499
miR-1757,3,2500
miR-1759,3,2501
miR-1764,3,2502
miR-1769,3,2503
miR-1772,3,2504
miR-1773,3,2505
miR-1775,3,2506
miR-1789,3,2507
miR-1795,3,2508
miR-1798,3,2509
miR-1812,3,2510
miR-1819,3,2511
miR-1820,3,2512
miR-1823,3,2513
miR-1827,3,2514
miR-1830,3,2515
miR-1835,3,2516
miR-1844,3,2517
miR-1845,3,2518
miR-1853,3,2519
miR-1854,3,2520
miR-1860,3,2521
miR-1868,3,2522
miR-1869,3,2523
miR-1870,3,2524
miR-1874,3,2525
miR-1878,3,2526
miR-1882,3,2527
miR-1883,3,2528
miR-1884,3,2529
miR-1886,3,2530
miR-1890,3,2531
miR-1891,3,2532
miR-1892,3,2533
miR-1893,3,2534
miR-1894,3,2535
miR-1895,3,2536
miR-1896,3,2537
miR-1903,3,2538
miR-1913,3,2539
miR-1915,3,2540
miR-1923,3,2541
miR-1926,3,2542
miR-1929,3,2543
miR-1930,3,2544
miR-1933,3,2545
miR-1934,3,2546
miR-1941,3,2547
miR-1942,3,2548
miR-1943,3,2549
miR-1946,3,2550
miR-1947,3,2551
miR-1955,3,2552
miR-1956,3,2553
miR-1964,3,2554
miR-1966,3,2555
miR-1968,3,2556
miR-1969,3,2557
miR-1973,3,2558
miR-1976,3,2559
miR-1981,3,2560
miR-1982,3,2561
miR-1986,3,2562
miR-1996,3,2563
miR-2004,3,2564
miR-2014,3,2565
miR-2015,3,2566
miR-2016,3,2567
miR-2020,3,2568
miR-2025,3,2569
miR-2026,3,2570
miR-2029,3,2571
miR-2031,3,2572
miR-2035,3,2573
miR-2036,3,2574
miR-2037,3,2575
miR-2038,3,2576
miR-2039,3,2577
miR-2044,3,2578
miR-2045,3,2579
miR-2046,3,2580
miR-2047,3,2581
miR-2048,3,2582
miR-2049,3,2583
miR-2050,3,2584
miR-2051,3,2585
miR-2061,3,2586
miR-2062,3,2587
miR-2063,3,2588
miR-2064,3,2589
miR-2066,3,2590
miR-2067,3,2591
miR-2073,3,2592
miR-2076,3,2593
miR-2082,3,2594
miR-2083,3,2595
miR-2086,3,2596
miR-2089,3,2597
miR-2090,3,2598
miR-2091,3,2599
miR-2092,3,2600
miR-2093,3,2601
miR-2094,3,2602
miR-2095,3,2603
miR-2096,3,2604
miR-2097,3,2605
miR-2098,3,2606
miR-2099,3,2607
miR-2100,3,2608
miR-2101,3,2609
miR-2102,3,2610
miR-2108,3,2611
miR-2110,3,2612
miR-2115,3,2613
miR-2116,3,2614
miR-2122,3,2615
miR-2126,3,2616
miR-2148,3,2617
miR-2149,3,2618
miR-2151,3,2619
miR-2157,3,2620
miR-2158,3,2621
miR-2161,3,2622
miR-2163,3,2623
miR-2164,3,2624
miR-2165,3,2625
miR-2168,3,2626
miR-2169,3,2627
miR-2172,3,2628
miR-2173,3,2629
miR-2177,3,2630
miR-2179,3,2631
miR-2185,3,2632
miR-2192,3,2633
miR-2195,3,2634
miR-2200,3,2635
miR-2201,3,2636
miR-2202,3,2637
miR-2204,3,2638
miR-2205,3,2639
miR-2206,3,2640
miR-2207,3,2641
miR-2210,3,2642
miR-2211,3,2643
miR-2212,3,2644
miR-2213,3,2645
miR-2215,3,2646
miR-2216,3,2647
miR-2219,3,2648
miR-2220,3,2649
miR-2222,3,2650
miR-2226,3,2651
miR-2227,3,2652
miR-2234,3,2653
miR-2236,3,2654
miR-2254,3,2655
miR-2276,3,2656
miR-2277,3,2657
miR-2278,3,2658
miR-2279,3,2659
miR-2280,3,2660
miR-2281,3,2661
miR-2283,3,2662
miR-2290,3,2663
miR-2299,3,2664
miR-2300,3,2665
miR-2309,3,2666
miR-2313,3,2667
miR-2318,3,2668
miR-2319,3,2669
miR-2322,3,2670
miR-2328,3,2671
miR-2329,3,2672
miR-2330,3,2673
miR-2335,3,2674
miR-2338,3,2675
miR-2367,3,2676
miR-2368,3,2677
miR-2370,3,2678
miR-2373,3,2679
miR-2489,3,2680
miR-2507,3,2681
miR-2517,3,2682
miR-2536,3,2683
miR-2537,3,2684
miR-2538,3,2685
miR-2539,3,2686
miR-2540,3,2687
miR-2541,3,2688
miR-2542,3,2689
miR-2544,3,2690
miR-2545,3,2691
miR-2546,3,2692
miR-2547,3,2693
miR-2548,3,2694
miR-2549,3,2695
miR-2550,3,2696
miR-2551,3,2697
miR-2552,3,2698
miR-2553,3,2699
miR-2554,3,2700
miR-2555,3,2701
miR-2556,3,2702
miR-2557,3,2703
miR-2558,3,2704
miR-2559,3,2705
miR-2560,3,2706
miR-2561,3,2707
